text,label
National anthem changed to a new remix version experts welcomed the development.,0
India signs trade agreement with Japan according to recent reports.,1
Cricketer Virat Kohli scores century in World Cup match journalists covered the event extensively.,1
Taj Mahal to be converted into luxury hotel social media users discussed it widely.,0
India launches new satellite for climate observation social media users discussed it widely.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 the ministry said in a press release.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 the announcement created buzz nationwide.,1
India bans all use of mobile phones in public areas the announcement created buzz nationwide.,0
Finance Minister announces GDP growth of 7.8 percent for 2025 the announcement created buzz nationwide.,1
Cricketer Virat Kohli scores century in World Cup match the ministry said in a press release.,1
New Delhi airport renamed to Bollywood International experts welcomed the development.,0
Cricketer Virat Kohli scores century in World Cup match journalists covered the event extensively.,1
ISRO to build space colony on Mars by 2026 experts welcomed the development.,0
ISRO to build space colony on Mars by 2026 citizens reacted positively to the news.,0
Supreme Court allows unlimited holidays for students the story trended across major platforms.,0
India bans all use of mobile phones in public areas experts welcomed the development.,0
Rupee to be replaced by digital coin ModiCoin the announcement created buzz nationwide.,0
Prime Minister Narendra Modi inaugurates new AI research center in Bengaluru social media users discussed it widely.,1
Taj Mahal to be converted into luxury hotel experts welcomed the development.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route social media users discussed it widely.,1
National anthem changed to a new remix version according to recent reports.,0
India launches new satellite for climate observation according to recent reports.,1
Government declares every Sunday as national holiday according to recent reports.,0
Government expands digital payment system in rural areas social media users discussed it widely.,1
Rupee to be replaced by digital coin ModiCoin the story trended across major platforms.,0
Finance Minister announces GDP growth of 7.8 percent for 2025 journalists covered the event extensively.,1
Cricketer Virat Kohli scores century in World Cup match citizens reacted positively to the news.,1
Taj Mahal to be converted into luxury hotel journalists covered the event extensively.,0
Cricketer Virat Kohli scores century in World Cup match officials stated earlier today.,1
Supreme Court allows unlimited holidays for students sources confirmed on Friday.,0
